PassengerId,Survived_pred,Survived_prob
981,1,0.7405073322661233
982,0,0.46839361175568617
983,0,0.12418410275728403
984,1,0.886068913611201
985,0,0.12418410275728403
986,0,0.33799015062440757
987,0,0.12418410275728403
988,1,0.8880049268310416
989,0,0.12418410275728403
990,0,0.4608723260622099
991,0,0.12726942364449548
992,1,0.9741340947669701
993,0,0.14815622297199152
994,0,0.14180427334544665
995,0,0.12418410275728403
996,1,0.5613625902780913
997,0,0.1557122630419144
998,0,0.14180427334544665
999,0,0.14180427334544665
1000,0,0.12418410275728403
1001,0,0.132322656693983
1002,0,0.12106126200817904
1003,1,0.5932517387442673
1004,1,0.9470989392643655
1005,1,0.7292575622337071
1006,1,0.9259043076676025
1007,0,0.12267378206563381
1008,0,0.10380308359491983
1009,1,0.8190079088300929
1010,0,0.4205146232630338
1011,1,0.8866763281487231
1012,1,0.9042708145047347
1013,0,0.1357155070757586
1014,1,0.9569190247030023
1015,0,0.12418410275728403
1016,0,0.14180427334544665
1017,1,0.5264941270576668
1018,0,0.12418410275728403
1019,1,0.6218441650047195
1020,0,0.13919756088897833
1021,0,0.12418410275728403
1022,0,0.15230699846047496
1023,0,0.2962250013448337
1024,0,0.1421363650331888
1025,0,0.09915747735438694
1026,0,0.09464179326102218
1027,0,0.12418410275728403
1028,0,0.1589305857698655
1029,0,0.132322656693983
1030,0,0.4907300600365174
1031,0,0.028582701340983098
1032,0,0.09340010054866811
1033,1,0.9438650104035641
1034,0,0.3522200723875345
1035,0,0.1626491868217721
1036,0,0.2888775068953187
1037,0,0.26702699036931166
1038,0,0.21739534411530984
1039,0,0.12418410275728403
1040,0,0.2769887749531538
1041,0,0.14815622297199152
1042,1,0.9565320501995814
1043,0,0.1589305857698655
1044,0,0.08613008906101104
1045,1,0.5516618982663577
1046,0,0.034777480853862994
1047,0,0.12418410275728403
1048,1,0.9299194993049926
1049,0,0.4907300600365174
1050,0,0.2888775068953187
1051,0,0.49597360216115316
1052,1,0.7522421411363907
1053,1,0.5991443208761862
1054,1,0.8727828362458236
1055,0,0.19685427300322403
1056,0,0.13919756088897833
1057,1,0.5288017802309328
1058,0,0.2338314316498074
1059,0,0.09593528886038165
1060,1,0.9496757567766554
1061,0,0.4907300600365174
1062,0,0.12418410275728403
1063,0,0.1589305857698655
1064,0,0.11477165498227496
1065,0,0.1589305857698655
1066,0,0.03497740599737339
1067,1,0.8857426406245227
1068,1,0.8857426406245227
1069,1,0.5202772224532858
1070,1,0.9171691054281835
1071,1,0.9212190013897783
1072,0,0.132322656693983
1073,0,0.38160883465169443
1074,1,0.9545950419536198
1075,0,0.14180427334544665
1076,1,0.93196348322973
1077,0,0.20062238721195094
1078,1,0.8857426406245227
1079,0,0.10378388572257835
1080,0,0.14771654937819673
1081,0,0.13919756088897833
1082,0,0.17087724010338123
1083,0,0.2769887749531538
1084,0,0.23030208908711935
1085,0,0.1427934322187559
1086,1,0.5454165550002534
1087,0,0.12726942364449548
1088,1,0.9539059696727431
1089,0,0.4608723260622099
1090,0,0.14776861232515037
1091,0,0.4907300600365174
1092,1,0.6980362907386161
1093,1,0.8828445462954688
1094,0,0.3136688959071643
1095,1,0.9432480235573741
1096,0,0.14776861232515037
1097,0,0.26222279143377225
1098,1,0.5734851894518264
1099,0,0.14776861232515037
1100,1,0.9524808521672895
1101,0,0.12418410275728403
1102,0,0.18943077214324655
1103,0,0.11256212628522018
1104,0,0.23733719856657456
1105,1,0.8916474353379552
1106,1,0.5244792947674987
1107,0,0.227531193291597
1108,1,0.5932517387442673
1109,0,0.31441821779138
1110,1,0.9459847652267043
1111,0,0.12418410275728403
1112,1,0.902243550236199
1113,0,0.12418410275728403
1114,1,0.8863670225543007
1115,0,0.12418410275728403
1116,1,0.9433002765542363
1117,1,0.541705644427252
1118,0,0.12418410275728403
1119,1,0.5932517387442673
1120,0,0.09223760832278065
1121,0,0.15305174137298344
1122,0,0.23733719856657456
1123,1,0.9139937969772133
1124,0,0.07748332758339087
1125,0,0.14180427334544665
1126,0,0.38160883465169443
1127,0,0.12418410275728403
1128,0,0.256510333525968
1129,0,0.1589305857698655
1130,1,0.8449533566624974
1131,1,0.9485495757076687
1132,1,0.9433002765542363
1133,1,0.8853847509140417
1134,0,0.4233056204161138
1135,0,0.12418410275728403
1136,0,0.10421584203074573
1137,0,0.20869779558297816
1138,1,0.8973131039493505
1139,0,0.1557061451622393
1140,1,0.8866763281487231
1141,1,0.5290309051735754
1142,1,0.9790952686683253
1143,0,0.12418410275728403
1144,0,0.31260928246176
1145,0,0.12418410275728403
1146,0,0.14384960753197595
1147,0,0.12418410275728403
1148,0,0.14180427334544665
1149,0,0.12418410275728403
1150,1,0.85888305660214
1151,0,0.12418410275728403
1152,0,0.13192906631992843
1153,0,0.12418410275728403
1154,1,0.8973131039493505
1155,1,0.8479486270517745
1156,0,0.15442560935068156
1157,0,0.12418410275728403
1158,0,0.11944438525971683
1159,0,0.12418410275728403
1160,0,0.4907300600365174
1161,0,0.12418410275728403
1162,0,0.3361027476303533
1163,0,0.14180427334544665
1164,1,0.93196348322973
1165,1,0.6871884307182732
1166,0,0.1589305857698655
1167,1,0.8740755381129223
1168,0,0.14776861232515037
1169,0,0.1557061451622393
1170,0,0.14815622297199152
1171,0,0.14776861232515037
1172,0,0.4907300600365174
1173,1,0.9030235668494001
1174,1,0.5932517387442673
1175,1,0.7518745996305032
1176,1,0.6793620775538727
1177,0,0.12726942364449548
1178,0,0.12418410275728403
1179,0,0.3292498360027827
1180,0,0.1589305857698655
1181,0,0.12418410275728403
1182,0,0.21739534411530984
1183,0,0.4012852021469378
1184,0,0.1589305857698655
1185,0,0.3255923135796955
1186,0,0.12726942364449548
1187,0,0.12418410275728403
1188,1,0.9744457924018435
1189,0,0.17562885466294598
1190,0,0.21739534411530984
1191,0,0.12418410275728403
1192,0,0.15230699846047496
1193,0,0.13417272563261287
1194,0,0.17078958399586186
1195,0,0.12418410275728403
1196,1,0.5932517387442673
1197,1,0.8717885082893592
1198,0,0.3180094058867197
1199,1,0.9063477230201591
1200,0,0.3255923135796955
1201,0,0.34013759410574806
1202,0,0.12418410275728403
1203,0,0.1589305857698655
1204,0,0.12418410275728403
1205,0,0.4907945697345553
1206,1,0.9485301337191695
1207,1,0.7292575622337071
1208,0,0.3522200723875345
1209,0,0.14776861232515037
1210,0,0.12418410275728403
1211,0,0.13691798942355554
1212,0,0.12418410275728403
1213,0,0.1589305857698655
1214,0,0.132322656693983
1215,0,0.3122256339977868
1216,1,0.9376794311990768
1217,0,0.11256212628522018
1218,1,0.8635970449049998
1219,0,0.3361027476303533
1220,0,0.14815622297199152
1221,0,0.132322656693983
1222,1,0.9018692530987052
1223,0,0.3121418956204146
1224,0,0.1589305857698655
1225,1,0.6697896420517752
1226,0,0.12418410275728403
1227,0,0.2769887749531538
1228,0,0.1619478169434498
1229,0,0.10456373561821908
1230,0,0.1626491868217721
1231,0,0.1589305857698655
1232,0,0.14776861232515037
1233,0,0.15230699846047496
1234,0,0.057661733418615996
1235,1,0.9856505308245262
1236,0,0.08996469934294866
1237,1,0.6402272616198884
1238,0,0.132322656693983
1239,1,0.6761927514502369
1240,0,0.132322656693983
1241,1,0.9171691054281835
1242,1,0.9422172006608938
1243,0,0.14776861232515037
1244,0,0.23733719856657456
1245,0,0.21510369758769768
1246,1,0.8704288991003376
1247,0,0.2736749304770549
1248,1,0.881807353898034
1249,0,0.12418410275728403
1250,0,0.14180427334544665
1251,1,0.5776094227681
1252,0,0.04098773595331446
1253,1,0.9289879114882137
1254,1,0.9171691054281835
1255,0,0.12418410275728403
1256,1,0.9753838156836425
1257,0,0.16225659796944503
1258,0,0.12267378206563381
1259,0,0.4175241254712132
1260,1,0.9422172006608938
1261,0,0.16890712757343054
1262,0,0.13438878755342165
1263,1,0.9727226726688197
1264,0,0.09655392417362141
1265,0,0.13919756088897833
1266,1,0.9293513918659941
1267,1,0.9393569019827877
1268,0,0.44039376556200194
1269,0,0.14776861232515037
1270,0,0.21458286355128312
1271,0,0.26997860797019885
1272,0,0.14180427334544665
1273,0,0.14180427334544665
1274,0,0.42867213093357553
1275,0,0.4988968642739428
1276,0,0.132322656693983
1277,1,0.9108327728323713
1278,0,0.12418410275728403
1279,0,0.13042735216205292
1280,0,0.14180427334544665
1281,0,0.34423730752645915
1282,0,0.3540940200258493
1283,1,0.9013342109400958
1284,0,0.1557122630419144
1285,0,0.12536833983719486
1286,0,0.04865486159565026
1287,1,0.9173271323175839
1288,0,0.14180427334544665
1289,1,0.9485495757076687
1290,0,0.12418410275728403
1291,0,0.14930266345278342
1292,1,0.9299194993049926
1293,0,0.1557061451622393
1294,1,0.9565320501995814
1295,0,0.21739534411530984
1296,0,0.3013070763461473
1297,0,0.16890712757343054
1298,0,0.13438878755342165
1299,0,0.3522200723875345
1300,1,0.7522421411363907
1301,1,0.7747807085030715
1302,1,0.5932517387442673
1303,1,0.9502425204185504
1304,0,0.4907300600365174
1305,0,0.12418410275728403
1306,1,0.9543700311818455
1307,0,0.09464179326102218
1308,0,0.12418410275728403
1309,0,0.1893474053186897
