PassengerId,Survived_pred,Survived_prob
1176,1,0.7450054474071973
1177,0,0.0728715088257638
1178,0,0.09166336873387179
1179,1,0.5125422245518677
1180,0,0.09166379578060979
1181,0,0.09164694521673505
1182,0,0.4839428567570382
1183,1,0.5500225878064132
1184,0,0.09166379578060979
1185,0,0.2982562314071687
1186,0,0.07283403346594972
1187,0,0.09698560659079969
1188,1,0.9017416387766269
1189,0,0.09136755220208738
1190,0,0.4679985350876733
1191,0,0.08908334756877219
1192,0,0.08176734918649436
1193,0,0.23562710716960605
1194,0,0.16153647445745306
1195,0,0.10257922505906657
1196,1,0.5653835035712615
1197,1,0.7975518574740076
1198,0,0.4614935171243466
1199,0,0.19072909298083163
1200,0,0.2847619991629998
1201,0,0.43301270631415345
1202,0,0.12116299335960164
1203,0,0.10850927347680593
1204,0,0.09165669636091765
1205,0,0.49547518777326344
1206,1,0.8355254079533633
1207,1,0.6471785042424798
1208,0,0.26962788274377725
1209,0,0.2901729279598076
1210,0,0.09428492720424257
1211,0,0.2702339442125662
1212,0,0.09698821540186958
1213,0,0.09977080734429986
1214,0,0.24715843537630283
1215,0,0.4459071315529332
1216,1,0.8915276814488751
1217,0,0.10552830770014396
1218,1,0.8668913748004814
1219,0,0.34608443789102866
1220,0,0.22956940372635712
1221,0,0.27735168667772225
1222,1,0.6791227035679629
1223,0,0.4000096250533413
1224,0,0.09166388201141816
1225,1,0.6323262743676987
1226,0,0.09428405122480843
1227,0,0.4691958997889265
1228,0,0.21395440165181376
1229,0,0.06678839559754172
1230,0,0.2521554645057291
1231,0,0.09166379578060979
1232,0,0.29664897480128777
1233,0,0.08177097430851027
1234,0,0.09039228282105476
1235,1,0.8082537803539531
1236,0,0.0915146272415218
1237,1,0.6542827193014995
1238,0,0.24715843537630283
1239,0,0.48770020761469574
1240,0,0.25894235031732343
1241,1,0.7832434876372911
1242,1,0.8760456040502554
1243,0,0.25313320655167304
1244,0,0.29341791088700603
1245,0,0.13644728906218467
1246,1,0.7556958640140833
1247,0,0.32122929895914476
1248,1,0.8207011072037578
1249,0,0.09165045141549528
1250,0,0.09165310372559055
1251,1,0.5494976786830496
1252,0,0.13157038896086565
1253,1,0.8174830280138224
1254,1,0.7832434876372911
1255,0,0.09426790797663502
1256,1,0.9297079679962836
1257,1,0.5616352336202458
1258,0,0.09151548214061238
1259,1,0.6088763737803339
1260,1,0.876151555393167
1261,0,0.23009936849234977
1262,0,0.2774258268084202
1263,1,0.9149235886157395
1264,0,0.3294929718553283
1265,0,0.15761189322410712
1266,1,0.8415495004457884
1267,1,0.870617509580365
1268,1,0.6106967442331313
1269,0,0.2774258268084202
1270,0,0.286951726574091
1271,0,0.17065739514782444
1272,0,0.09165310372559055
1273,0,0.09698596508264834
1274,1,0.5649744607272128
1275,1,0.6323057332424483
1276,0,0.23572353009790667
1277,1,0.8164507550214268
1278,0,0.10259937297769872
1279,0,0.11083932805920518
1280,0,0.1115553888487785
1281,0,0.16663440803718743
1282,1,0.5196516780720618
1283,1,0.8549526133377942
1284,0,0.13846105181156257
1285,0,0.1456415877700896
1286,0,0.08880019893288567
1287,1,0.9426624479304568
1288,0,0.10261129311459906
1289,1,0.8650502083975494
1290,0,0.10849615474547766
1291,0,0.08414437053081963
1292,1,0.9167541085813556
1293,0,0.18382400086499248
1294,1,0.9355321789294161
1295,1,0.5689370049926634
1296,0,0.37054299527641066
1297,0,0.28361272321791653
1298,0,0.2651256950612477
1299,0,0.3113383338872439
1300,1,0.5653852728673112
1301,1,0.7393318960059203
1302,1,0.5653835035712615
1303,1,0.900145039211569
1304,1,0.5653819887616763
1305,0,0.09164694521673505
1306,1,0.8939463946406256
1307,0,0.06776817275243423
1308,0,0.09164694521673505
1309,0,0.09135365098691274
