PassengerId,Survived_pred,Survived_prob
1164,1,0.8489621498808737
1165,1,0.8513614669667783
1166,0,0.1528502895607116
1167,1,0.8322242353321633
1168,0,0.1414326800285241
1169,0,0.13567745151105376
1170,0,0.1344337542053017
1171,0,0.14272420799927096
1172,1,0.5554789499706558
1173,1,0.8187141334949276
1174,1,0.8513443957882123
1175,1,0.8838052672054468
1176,1,0.7902499812742393
1177,0,0.15272075813558622
1178,0,0.14567667907109677
1179,0,0.15825608364490046
1180,0,0.15285034351863835
1181,0,0.14574452317814438
1182,0,0.1506908546265647
1183,1,0.8499127947960078
1184,0,0.15285034351863835
1185,0,0.1519273352499195
1186,0,0.15314281668562266
1187,0,0.14447877481853638
1188,1,0.9454674653541097
1189,0,0.15460715234659797
1190,0,0.1491682923637605
1191,0,0.14658739451514774
1192,0,0.14954013018391457
1193,0,0.14232936518749695
1194,0,0.13199681527862808
1195,0,0.14421297580213888
1196,1,0.8513443957882123
1197,1,0.8066082788339711
1198,0,0.35232851736725834
1199,1,0.8155811406545742
1200,0,0.1613852922840807
1201,1,0.5242285760723292
1202,0,0.15290595486727923
1203,0,0.1675190631274379
1204,0,0.1457028520026818
1205,1,0.8328919806528121
1206,1,0.8612231911715066
1207,1,0.8331565647490673
1208,0,0.37870709400807223
1209,0,0.14948140680537725
1210,0,0.1450071744677246
1211,0,0.18884051977347976
1212,0,0.14447098292248792
1213,0,0.15811695070618417
1214,0,0.14013468849974933
1215,0,0.1521143167410527
1216,1,0.8453383069244347
1217,0,0.14447781262961848
1218,1,0.8148167849784775
1219,0,0.19432788099040832
1220,0,0.13350976228369263
1221,0,0.14397719075725143
1222,1,0.8645991214116838
1223,0,0.15484315493645806
1224,0,0.1528502895607116
1225,1,0.7886759267374472
1226,0,0.14501037325528765
1227,0,0.15212504670185534
1228,0,0.14528872381902383
1229,0,0.19234330574037148
1230,0,0.1386090146674516
1231,0,0.15285034351863835
1232,0,0.1529805821007237
1233,0,0.14951405293105124
1234,0,0.4550686929442873
1235,1,0.7343229918536696
1236,0,0.11415176287702763
1237,1,0.5269725795697421
1238,0,0.14013468849974933
1239,1,0.6906053257524687
1240,0,0.14033989169236072
1241,1,0.8853601151723158
1242,1,0.8720928719127665
1243,0,0.1404760135931215
1244,0,0.15297473382989266
1245,0,0.18561685029077601
1246,1,0.777324598977833
1247,0,0.15163479985721498
1248,1,0.8101185652717463
1249,0,0.14572907225750942
1250,0,0.15159996592997435
1251,0,0.4920177271325471
1252,0,0.17257623969011537
1253,1,0.9137509276782246
1254,1,0.8853601151723158
1255,0,0.14507484893131825
1256,1,0.894526780781879
1257,0,0.44972360766061414
1258,0,0.13597875759522274
1259,1,0.6005559485850445
1260,1,0.8704570985716812
1261,0,0.14159202797242235
1262,0,0.1606020393951399
1263,1,0.840981140679721
1264,0,0.1578700309592691
1265,0,0.15379226070706564
1266,1,0.8879386842831032
1267,1,0.7252799770086554
1268,0,0.35351116776242947
1269,0,0.14422984416270646
1270,0,0.15257388399146998
1271,0,0.14863620122122018
1272,0,0.15159996592997435
1273,0,0.15220400597106337
1274,1,0.5939138788819994
1275,0,0.4503656804206853
1276,0,0.14111243413429966
1277,1,0.851269698366752
1278,0,0.14416944172117108
1279,0,0.14150738959499842
1280,0,0.15905451890353842
1281,0,0.23217863478525647
1282,0,0.15145109533366533
1283,1,0.8998092116004394
1284,1,0.654380021626085
1285,0,0.1521903373986656
1286,0,0.08681057106539147
1287,1,0.8858984990814511
1288,0,0.153897652926528
1289,1,0.8836881708339867
1290,0,0.1452057059288947
1291,0,0.15191020658987794
1292,1,0.859494230760439
1293,0,0.13575929868536246
1294,1,0.9051283882997159
1295,0,0.17815152311260118
1296,0,0.19850213682085993
1297,0,0.16634123372814283
1298,0,0.15205444514806016
1299,0,0.3655303857870035
1300,1,0.8513182504655586
1301,1,0.7779806522616126
1302,1,0.8513443957882123
1303,1,0.8730734769829683
1304,1,0.5801841135907582
1305,0,0.14574452317814438
1306,1,0.8726921338257837
1307,0,0.15350651813319982
1308,0,0.14574452317814438
1309,0,0.15121116580511637
