id,Machine failure_pred,Machine failure_prob
136695,0,0.0018432525938511513
136696,0,0.006025016310798468
136697,0,0.0005957470110190209
136698,0,0.0054327594619103595
136699,0,0.0042572118734587475
136700,0,0.0012897269882381766
136701,0,0.0023346869269101397
136702,0,0.001436772485098879
136703,0,0.010146264299499403
136704,0,0.0008491258412022639
136705,0,0.0010141103988339781
136706,0,0.001779956384611306
136707,0,0.002743287920608657
136708,0,0.009558488282392209
136709,0,0.0001944703258563974
136710,0,0.0021294554290470754
136711,0,0.003454053915701367
136712,0,0.0005476901626155526
136713,0,0.0017184675032200058
136714,0,0.019546653281029065
136715,0,0.005394854166811699
136716,0,0.0019178771703109855
136717,0,0.005352648378325365
136718,0,0.01791206049278402
136719,0,0.00274556839223104
136720,0,0.00021846005040114346
136721,0,0.001971761265801489
136722,0,0.001349339896449114
136723,0,0.0016562073633463919
136724,0,0.0018091181282633346
136725,0,0.0024738498256903505
136726,0,0.001599952240484582
136727,0,0.0019344861999260148
136728,0,0.0011352594794577851
136729,0,0.0035555622985115947
136730,0,0.0016644433291463502
136731,0,0.009123035329940748
136732,0,0.0018656974217038176
136733,0,0.0016771759046626006
136734,0,0.0020940561136615476
136735,0,0.0025930343352421584
136736,0,0.0032969315447793583
136737,0,0.0011171489941472778
136738,0,0.0017086266820026804
136739,0,0.008124650816750853
136740,0,0.002536359319182352
136741,0,0.0202251781875164
136742,0,0.003745468196360769
136743,0,0.0025751579390688424
136744,0,0.0032596294144697224
136745,0,0.006809178835109791
136746,0,0.0028440052346898506
136747,0,0.0019740561293478055
136748,0,0.0010720272440706464
136749,0,0.0007594122891608965
136750,0,0.002959875804340971
136751,0,0.002398047459560853
136752,0,0.0009482044345129821
136753,0,0.01334857259272609
136754,0,0.0024209303514285707
136755,0,0.007145511788769406
136756,0,0.0007739954816726301
136757,0,0.014776256742151968
136758,0,0.0017413625348868457
136759,0,0.0033340019056608476
136760,0,0.0011672671284553506
136761,0,0.0009518372069922543
136762,0,0.02195084351314009
136763,0,0.0033287017850718234
136764,0,0.0017776480278956018
136765,0,0.0025948062345134255
136766,0,0.0033848748327448587
136767,0,0.008655809891394708
136768,0,0.001187670864645588
136769,0,0.003344795853908212
136770,0,0.002077280165849467
136771,0,0.004219179685600169
136772,0,0.014190368745104473
136773,0,0.0012046282030978175
136774,0,0.0015577686744566162
136775,0,0.0079785587912001
136776,0,0.0007923216234990878
136777,0,0.0018218066029280708
136778,0,0.002888511188521099
136779,0,0.0022903141840972534
136780,0,0.0007985699520066462
136781,0,0.004375728002038059
136782,0,0.004583140544530964
136783,0,0.0003848844277857311
136784,0,0.0011786505583959584
136785,0,0.0032971095426532634
136786,0,0.002828224027450498
136787,0,0.004496023034669186
136788,0,0.016045262884405602
136789,0,0.002563142176597742
136790,0,0.0007070805204268972
136791,0,0.002665639619335706
136792,0,0.003931027114312735
136793,0,0.001224990199128253
136794,0,0.005456999223567401
136795,0,0.0037416358646768246
136796,0,0.0034893080283740978
136797,0,0.0030370123991423003
136798,0,0.0043230825166678324
136799,0,0.0036720150194140843
136800,0,0.0018061682314624678
136801,0,0.0022359675437293534
136802,0,0.0023589738716708842
136803,0,0.0014074660249446113
136804,0,0.0018109195823999239
136805,0,0.004302512812022061
136806,0,0.000927314078018032
136807,0,0.0019066028176291268
136808,0,0.0027133240466339346
136809,0,0.0010475388865564
136810,0,0.006081527937846822
136811,0,0.005763957863257296
136812,0,0.000578241593793444
136813,0,0.021298216075688384
136814,0,0.0032351533974061086
136815,0,0.0008000799220427028
136816,0,0.0011066108440009818
136817,0,0.0013860120278486867
136818,0,0.005370815598222099
136819,0,0.0008205030237207793
136820,0,0.0008178243469643118
136821,0,0.0010291033298233674
136822,0,0.013547166643945155
136823,0,0.0017345749632748113
136824,0,0.0009092669224596042
136825,0,0.0015545400369427825
136826,1,0.9944290212795297
136827,0,0.0005786662213460254
136828,0,0.0011595219395011465
136829,0,0.004585738703003963
136830,0,0.0028054996187005083
136831,0,0.0011233957107264117
136832,0,0.00205974382650124
136833,0,0.0010623034143384996
136834,1,0.9967408812911985
136835,0,0.002348257169399738
136836,0,0.0030545790585713084
136837,0,0.001848245644373064
136838,0,0.0030974682017408375
136839,0,0.0006703116391753414
136840,0,0.0019225803232200466
136841,0,0.0041389582855709895
136842,0,0.0028495336721954022
136843,0,0.0018605571985864352
136844,0,0.0038184961778959634
136845,0,0.0022015726984861354
136846,0,0.0018857738470592091
136847,0,0.000819462208974475
136848,0,0.0015115121563076173
136849,0,0.00332548518748421
136850,0,0.002810202737428599
136851,0,0.0020106734518797274
136852,0,0.004196877735455129
136853,0,0.005882227172631354
136854,0,0.002539099865502835
136855,0,0.003933422270182901
136856,0,0.016869098142981858
136857,0,0.00342587571383761
136858,0,0.001838450457633089
136859,0,0.0009370128699559603
136860,0,0.0015202545349973973
136861,0,0.0007121417300627081
136862,0,0.006089599051098336
136863,0,0.0005720212530174388
136864,0,0.0004616921521418534
136865,0,0.0024723352896987567
136866,0,0.003191556704631887
136867,0,0.007169874485782528
136868,0,0.0012529983666311902
136869,0,0.0024182319691129087
136870,0,0.002635414939726788
136871,0,0.0010282581981915018
136872,0,0.0030601844337798147
136873,0,0.0011654744097053347
136874,0,0.0006876698912482048
136875,0,0.0012290466840033864
136876,0,0.001234337637210808
136877,0,0.004247518007002413
136878,0,0.0009840989853858765
136879,0,0.00539094542812721
136880,0,0.003369730968867576
136881,0,0.0025762630970750295
136882,0,0.0010633864803650367
136883,0,0.000912822610311488
136884,0,0.0020003796207954025
136885,0,0.016436995653391125
136886,0,0.0025434627988023674
136887,0,0.001958115583970815
136888,0,0.004319875121193985
136889,0,0.0026270536593686156
136890,0,0.0021979831957742767
136891,0,0.002805343570064951
136892,0,0.0018610355157642532
136893,0,0.0019344575073466357
136894,0,0.0006870342320311754
136895,0,0.0024510952958878246
136896,0,0.0012940777785571342
136897,0,0.004485521520959036
136898,0,0.002882413954308092
136899,0,0.0017148964359610744
136900,0,0.001634724976060148
136901,0,0.002230214639390186
136902,0,0.002840658561729589
136903,0,0.0007007697979065479
136904,0,0.0031445488371178404
136905,0,0.0021409158404212332
136906,0,0.0009278148062756585
136907,0,0.0026920400320309106
136908,0,0.0017464700279554296
136909,0,0.0016381977574808572
136910,0,0.002993085652989047
136911,0,0.00555277053298404
136912,0,0.008113853148255523
136913,0,0.006949558318395992
136914,0,0.0012886223430484684
136915,0,0.0034958183267821286
136916,0,0.0013315499744832302
136917,0,0.002703509968628014
136918,0,0.0010368079497380719
136919,0,0.0025853316531454103
136920,0,0.001232006542068106
136921,0,0.010027227585148376
136922,0,0.0014653844298705824
136923,0,0.0009563959742014185
136924,0,0.0008910323632325974
136925,0,0.0004516891981204809
136926,0,0.00011770317852294584
136927,0,0.0019138418595024324
136928,0,0.0023802748180546487
136929,0,0.003532165982461287
136930,0,0.0031390085381748038
136931,0,0.011356114364861638
136932,0,0.006261785181262563
136933,0,0.0015776035164999454
136934,0,0.0037286801162008964
136935,0,0.001275635503405977
136936,0,0.0037534390598948568
136937,0,0.0007940423724315511
136938,0,0.0012832481472329572
136939,0,0.0013305776257438583
136940,0,0.0013094600507899624
136941,0,0.013536169206813452
136942,0,0.001415173357200741
136943,0,0.0016807463970739712
136944,0,0.05050553154847445
136945,0,0.006794595938514115
136946,0,0.0037746688893028797
136947,0,0.004330830079526534
136948,0,0.0006730795539825589
136949,0,0.004833144382668865
136950,0,0.0016710917437383166
136951,0,0.0023446744405950593
136952,0,0.0009797731212502002
136953,0,0.00183571324619598
136954,0,0.0003555930725289575
136955,0,0.001457851849706303
136956,0,0.0011475284629998807
136957,0,0.0019776320801326622
136958,0,0.002729773023904571
136959,0,0.002204472297820547
136960,1,0.9881499183673556
136961,0,0.005205568239607145
136962,0,0.0018317745796589836
136963,0,0.008495084515311092
136964,0,0.004718843429842445
136965,0,0.011799318374273973
136966,0,0.017965156360908133
136967,0,0.002564833866965117
136968,0,0.008331522124883804
136969,0,0.0005999385226232386
136970,0,0.005040570846672098
136971,0,0.003819348831627098
136972,0,0.006711071753472257
136973,0,0.004008886877360664
136974,0,0.0005729096969962109
136975,0,0.006936027665407471
136976,0,0.0013135597458423006
136977,0,0.0025666498011842763
136978,0,0.001666403927127242
136979,0,0.0011285090914612223
136980,0,0.0008421458416117148
136981,0,0.0011772716351494243
136982,0,0.003110340249401193
136983,0,0.0011381201751431665
136984,0,0.0018298040121231612
136985,0,0.017969344779509216
136986,0,0.0021669263499644207
136987,0,0.004338464005581319
136988,0,0.002035467924459676
136989,0,0.002916940364465195
136990,0,0.0006355255540799356
136991,0,0.0018651418028102877
136992,0,0.0008229452257644027
136993,0,0.002073864685266594
136994,0,0.00971310335439289
136995,0,0.018417143774668045
136996,0,0.002326870386309332
136997,0,0.003984239928606605
136998,0,0.0036960146852160662
136999,0,0.0027404829578397284
137000,0,0.015275025233764308
137001,0,0.001387211842529251
137002,0,0.0030300999068085905
137003,0,0.0025603733249221798
137004,0,0.03458534657632881
137005,1,0.9995859382362188
137006,0,0.0005697511009690943
137007,0,0.001604798531746253
137008,0,0.002998820668048158
137009,0,0.014994601396869024
137010,0,0.00539268679466463
137011,0,0.003304303865259063
137012,0,0.012741808034882243
137013,0,0.004626083471059071
137014,0,0.0007138784335852378
137015,0,0.009203406281009
137016,0,0.003390169054232139
137017,0,0.0009201793258007575
137018,0,0.002054850913684229
137019,0,0.002150986176668868
137020,0,0.02509570293499499
137021,0,0.006611589013868746
137022,0,0.0008598317153620525
137023,0,0.0015788312068467738
137024,0,0.0023935272801959644
137025,0,0.0008320621634473989
137026,0,0.011105567615375804
137027,0,0.0020223276436602054
137028,0,0.0014694554588110889
137029,0,0.0010485525042609931
137030,0,0.0057284117313423245
137031,0,0.01089159253442481
137032,0,0.004455611586283288
137033,0,0.004158401745402158
137034,0,0.004958972167415
137035,0,0.014341079224270081
137036,0,0.004510347359731975
137037,1,0.9834050929495195
137038,0,0.004420370194924902
137039,0,0.0024355812217499865
137040,0,0.0010615702963062538
137041,0,0.007766013409841481
137042,0,0.0006680781960756708
137043,0,0.002730915488879336
137044,0,0.0013696908144760077
137045,0,0.0010938693108490545
137046,0,0.0014384844120783967
137047,0,0.002417710420354833
137048,0,0.004293037639757184
137049,0,0.006510709145436
137050,0,0.0015248371747136088
137051,0,0.0026933684646888814
137052,0,0.009238904480000755
137053,0,0.0019105209066686243
137054,0,0.001922959037394752
137055,0,0.0031162737294311363
137056,0,0.0014160729792463596
137057,0,0.0014585234049210945
137058,0,0.0022896676956357443
137059,0,0.006390410734572965
137060,0,0.0006310512435188133
137061,0,0.0015435309732849893
137062,0,0.007334001185070704
137063,0,0.0049769117922233335
137064,0,0.004749065068045842
137065,0,0.011085826992764296
137066,0,0.004809397597472926
137067,0,0.0013243712071160918
137068,0,0.002465427252666491
137069,0,0.002388092849828877
137070,0,0.0032800678024204337
137071,0,0.001866651109216806
137072,0,0.0011464721845274826
137073,0,0.0021190737167945868
137074,0,0.0061622085053680475
137075,0,0.002733162985744566
137076,0,0.0007489471268275006
137077,0,0.0028810209907791868
137078,0,0.0018535962488970422
137079,0,0.004472845780591741
137080,0,0.0038442980678718595
137081,0,0.004634979534291947
137082,0,0.0014910131616161304
137083,0,0.00034011402307413416
137084,0,0.0024832051833990677
137085,0,0.005136466723040591
137086,0,0.006051813467747445
137087,0,0.0012958307784240166
137088,0,0.0090470986180336
137089,0,0.0016820439444070099
137090,0,0.0022519487269570706
137091,0,0.0006435758710163744
137092,0,0.0074113656067906425
137093,0,0.006205257469462676
137094,0,0.014300886107609873
137095,0,0.00343564582490836
137096,0,0.0011586510814720263
137097,0,0.009595817412140129
137098,0,0.00557512287507671
137099,0,0.002830762730245912
137100,0,0.0014746769484095229
137101,0,0.0025612896484028223
137102,0,0.005512268552421696
137103,0,0.011240118816219712
137104,0,0.0010964424738606838
137105,0,0.0013126432128956372
137106,0,0.021845587435332506
137107,0,0.0038496768045909137
137108,0,0.0011976997424571272
137109,0,0.0019303863140844198
137110,0,0.008402335385607
137111,0,0.022465452620239846
137112,1,0.9628157265767253
137113,0,0.019695860536588623
137114,0,0.0010303450629249762
137115,0,0.000496469616415429
137116,0,0.0067376182753891
137117,0,0.0011531533718680156
137118,0,0.002630024114180349
137119,0,0.008892934196946185
137120,0,0.002123172211496058
137121,0,0.0009108390062779232
137122,0,0.0048313634995002675
137123,0,0.0018491105725745513
137124,0,0.012863083126533515
137125,0,0.0010981075353614185
137126,0,0.0008302418924772269
137127,0,0.003251543353145718
137128,0,0.0012708484195755366
137129,0,0.0018906846336723612
137130,0,0.0014624642233186358
137131,0,0.0031275173424279027
137132,0,0.0017039040389453543
137133,0,0.0016345543856798868
137134,0,0.011038211346981353
137135,0,0.004390816714237492
137136,0,0.0008117342273818777
137137,0,0.0011728286376405236
137138,0,0.0033684069560621483
137139,0,0.0009733325798726858
137140,0,0.013705455140139907
137141,0,0.0017990151876513712
137142,0,0.00349611120584588
137143,0,0.0022199043304739477
137144,0,0.0015485110916611175
137145,0,0.0009686216601411146
137146,0,0.002851326038091998
137147,0,0.0006662959262069476
137148,0,0.007268097591691022
137149,0,0.003328105398892874
137150,0,0.0063261323209973155
137151,0,0.0023736445238686328
137152,0,0.003854503683221399
137153,0,0.016415737134667863
137154,0,0.003733953421902741
137155,0,0.0028888123944805057
137156,0,0.006102422025030005
137157,0,0.0037202639071820193
137158,0,0.0011287606465141071
137159,0,0.002514057194371719
137160,0,0.0024585465371487784
137161,0,0.001844930664080939
137162,0,0.0034340024781607374
137163,0,0.0006912938136812278
137164,0,0.0019324713814168094
137165,0,0.006016368456734151
137166,0,0.0024322453932051733
137167,0,0.003979918560031248
137168,0,0.0028560630471341185
137169,0,0.0035989305072603515
137170,0,0.0013139898145960876
137171,0,0.0022088801357880296
137172,0,0.0009143951381889452
137173,0,0.00451706304612391
137174,0,0.0005080704370524705
137175,0,0.004924712596515353
137176,0,0.0018610900939721965
137177,0,0.0048426175551238276
137178,0,0.0020525939299641262
137179,0,0.0028513182766160177
137180,0,0.000997899381847706
137181,0,0.0038018682067554937
137182,0,0.008601225733040186
137183,0,0.002096263652011583
137184,0,0.001897058569995864
137185,0,0.007053318823861326
137186,0,0.0026899551223355037
137187,0,0.0011209443272022918
137188,0,0.008724288052487398
137189,0,0.008880301859707526
137190,0,0.0011059210523149839
137191,0,0.0026150754401244214
137192,0,0.3594644237405294
137193,0,0.0017250306421561377
137194,0,0.0011948382336592915
137195,0,0.01291888843999554
137196,0,0.0049050217844314
137197,0,0.004800176704925138
137198,0,0.00808443081673433
137199,0,0.0007982554553777578
137200,0,0.0012555598237027922
137201,0,0.010526992374734277
137202,0,0.005269668136200954
137203,0,0.0015196446421177762
137204,0,0.0005890478279303354
137205,0,0.0034692258264866593
137206,0,0.0010069233008157875
137207,0,0.006073646334165239
137208,0,0.0052884203589743765
137209,0,0.001966020268701281
137210,0,0.004269504621187693
137211,0,0.0019325469657459889
137212,0,0.006897279477520527
137213,0,0.002469673384780081
137214,0,0.001676847516548389
137215,0,0.005124693589850978
137216,0,0.006244507654361155
137217,0,0.0031132944205297195
137218,0,0.005975101567187505
137219,0,0.0017703821375651123
137220,0,0.004881273932932438
137221,0,0.0046528034735772075
137222,0,0.00663588850942993
137223,0,0.0013257171056029495
137224,0,0.0031336877374592304
137225,0,0.0005578591015347053
137226,0,0.001751277982028558
137227,0,0.0016655687186647144
137228,0,0.009723108056518395
137229,0,0.002802728722471705
137230,0,0.0007117738704815094
137231,0,0.004486231941464712
137232,0,0.0014915782853039238
137233,0,0.002494939949141281
137234,0,0.001009332831385962
137235,0,0.0016388754761328533
137236,0,0.0010492556821740692
137237,0,0.001402459317142501
137238,0,0.0013411292569349318
137239,0,0.002503368569595561
137240,0,0.001115304175299654
137241,0,0.008724692909574318
137242,0,0.007557181617342502
137243,0,0.0030589795926158365
137244,0,0.006949087200832203
137245,0,0.01113597013450265
137246,0,0.004436781716182297
137247,0,0.0010013382637596073
137248,0,0.0017722405396010004
137249,0,0.012188378418190328
137250,0,0.002617280348378226
137251,0,0.0028673609588884346
137252,0,0.002572731201777139
137253,0,0.0017509220327594725
137254,0,0.000792161509851991
137255,0,0.005774331417532963
137256,0,0.007999625275868626
137257,0,0.0012361302916102065
137258,0,0.0009317261264586556
137259,0,0.0009435358886999072
137260,0,0.006231402949775097
137261,0,0.0035790576898498388
137262,0,0.00352773074504259
137263,0,0.006401685581129115
137264,0,0.01272390837615764
137265,0,0.007870203153593026
137266,0,0.001970465950111236
137267,0,0.0005987560890967007
137268,0,0.0006276246550698897
137269,0,0.0014349408885350665
137270,0,0.0010602906469635539
137271,0,0.0009620858771751976
137272,0,0.017415372799321576
137273,0,0.0011081229816691125
137274,0,0.001214170404368811
137275,0,0.002155698732363229
137276,0,0.000960669768229569
137277,0,0.004219456820873467
137278,0,0.001958520735237752
137279,0,0.0067677159818041715
137280,0,0.00042270608029112636
137281,0,0.0023368143279595905
137282,0,0.002551242462005335
137283,0,0.005724487780901443
137284,0,0.0039161003401032915
137285,0,0.0023012069909903086
137286,0,0.0029137217640182508
137287,0,0.0022129926253492914
137288,0,0.014210291357569921
137289,0,0.0011586464167813175
137290,0,0.0017517451151159691
137291,0,0.0008581706502903066
137292,0,0.0029780665232466614
137293,0,0.0034533751285076757
137294,0,0.004181250970318413
137295,0,0.0017575892337043852
137296,0,0.00319655357053794
137297,0,0.003904030625901288
137298,0,0.009445415484938822
137299,0,0.0012984689897722356
137300,0,0.006905122914738132
137301,0,0.001404013574131755
137302,0,0.001410572219392869
137303,0,0.0039300619546418225
137304,0,0.006618574725928733
137305,0,0.015583290755166202
137306,0,0.0065516167987136635
137307,0,0.0015978050939034444
137308,0,0.0028148689506385543
137309,0,0.0011917799753546265
137310,0,0.0029028140598550884
137311,0,0.004151796822685337
137312,0,0.008553129097342137
137313,0,0.0009187624700365623
137314,0,0.0010811647949611177
137315,0,0.004101050736940813
137316,0,0.0007133397925467733
137317,0,0.0015717673869393
137318,0,0.0023581116337183855
137319,0,0.003052839929340518
137320,0,0.005109534068834094
137321,0,0.0009884276845184793
137322,0,0.001697955797383892
137323,0,0.007913226309089215
137324,0,0.009504808325349626
137325,0,0.010408573707229786
137326,0,0.0006834400539801334
137327,0,0.0030595958597598566
137328,0,0.011672174007092796
137329,0,0.001632085445016405
137330,0,0.008151768148770196
137331,0,0.007161342982230854
137332,0,0.0030889798335480617
137333,0,0.0034914955084420045
137334,0,0.002955737796635491
137335,0,0.0026640512337356838
137336,0,0.017180033963723366
137337,0,0.0010471314611746594
137338,0,0.0035656405849202127
137339,0,0.001276366270392933
137340,0,0.0006750806537981636
137341,0,0.0006627163940230161
137342,0,0.0011945888920802034
137343,0,0.003161869188094919
137344,0,0.004891850411578325
137345,0,0.001347628714696653
137346,0,0.004950461860477634
137347,0,0.005295240986568326
137348,0,0.0026420206618873844
137349,0,0.0014288514154522168
137350,0,0.0015245297314109816
137351,0,0.007780028612437299
137352,0,0.0019907958863260833
137353,0,0.00430645133357219
137354,0,0.00046029991059363457
137355,0,0.0022387995801422143
137356,0,0.00036031070979242343
137357,0,0.0012621726871442094
137358,0,0.0005832590833720244
137359,0,0.001661113089213333
137360,0,0.003758248491071149
137361,0,0.0010011643492659603
137362,0,0.0024237488254223723
137363,0,0.0011299937053286188
137364,0,0.007613040310250412
137365,0,0.0007639691981230305
137366,0,0.0040154810340997235
137367,0,0.028093181168679038
137368,0,0.0008829497186306336
137369,0,0.0030346499540750255
137370,0,0.000719718091787239
137371,0,0.006351100091192089
137372,0,0.001131625308418876
137373,0,0.00269438000175146
137374,0,0.0008483302194622013
137375,0,0.0008705723470962281
137376,0,0.0015388195224422235
137377,0,0.0004344890128337522
137378,0,0.0019829117285165053
137379,1,0.9944712157642813
137380,0,0.012357607534709505
137381,0,0.0011822709457530653
137382,0,0.0006109818790834774
137383,0,0.0022786665551678196
137384,0,0.00255307603338901
137385,1,0.9582709593417098
137386,0,0.0005566265990868531
137387,0,0.00023938790430762035
137388,0,0.0007258384527344072
137389,0,0.001171615751684961
